date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:51	88695/88695	---M-Z	200	added ('OK')	text/css	etag:%2288800bf44d9c397066a96d562d1ce9b13b46dcbb%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdRNUkMhDAfwfXHrOaIzbccjuHDnCSAvPqJAGALV3l6eVjfuLOz4mh8zf0jASyQgNE2pKLxyOu4Px8PdA-TmAqPxNQbQhcxCymsCfeN0v4d32gaGY5ZSAVXBFZuWmz66hX-awZ6lVXBWGb9IlBgljTW_F8aahLs-oV3jOW4VCZXzHNxTmCTnIkvDSVlnu3KylSYlbt0c2LVaR3_pX1s-pqURJgXdj-FV8t9GNLPC-waVq-hNi70uAv3cElsvbvWSnz3nzGkd7KOkUydYUsbRdC_AVcp5ViJPrHWwrWQL-keyy7iHvDS6i21epMSN_gQ&type=css&k=5d303f7d34ed6c96349fd608f47b444a14958ca5&t=1625719215&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizer1f5e.css	(from http://mydahlia.co.kr/shopinfo/brand.html)
16:29:58	43798/43798	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Apr%202021%2005:34:17%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/sub/left_img03.jpg	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/sub/left_img03.jpg	(from http://mydahlia.co.kr/shopinfo/brand.html)
16:29:58	1262/1262	---M--	200	added ('OK')	image/gif	etag:%22366e2d3a667526937f86f955de785c5b:1562035729.291721%22	http://img.echosting.cafe24.com/skin/base_ko_KR/link/btn_go.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base_ko_KR/link/btn_go.gif	(from http://mydahlia.co.kr/shopinfo/brand.html)
16:30:00	30634/30634	---M-Z	200	added ('OK')	text/javascript	etag:%224b278148fb79edca4d9730d367701b6f77ec47a5%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=rdBBDoIwEAXQA9St5xhNgHgPT1DaCR1oO7XTQri9YNy5E3Z_9fL_B8cBAY2qgllgpNg1bdfeHpBq78koV4IHsagsCg0RZKJ4b2DBPSgKiXOBUaDPOtrLKFf4U9yMwLZ6BK9XrgWMLjhwXo-gX6rXQubTcg9HwN_dR8XNMBwCx1PPe1Uyk5oJl1PZUH0hcZyejlKiOGz6Gw&type=js&k=549bf22acaccd835d9d99c0fd7cb8944a7bef17f&t=1617079217&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizer2a80.php	(from http://mydahlia.co.kr/shopinfo/brand.html)
16:30:01	57516/57516	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Apr%202021%2005:49:21%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/sub/right_img02.jpg	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/sub/right_img02.jpg	(from http://mydahlia.co.kr/shopinfo/brand.html)
16:30:01	88028/88028	---M-Z	200	added ('OK')	text/css	etag:%22f9685e44a72e3c30252336bd791c860a8c25b40d%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdVNUkMhDADgfXHbc0Rn2o5HcOHOE_DyIsQCYQhUe_tSW71AYcXvfMwEQsBLJCA0TakofHE67PaH_fMr5LYERuNrDKArmZWUXQI9cnrZAapClLUFglx6ixUipZYtHq2jp768hXF0YK1JSrThITnYs7QKi1XG32NQYpQ01rxNjDUJN31Am8Zz3CoSKuc5uKcwSb4_j0m4dZxspUkRt8sceGm1jn7S_7b8TItGmBTovg0fkr_p2jEcs5Q6PcP7ApVR3-f9lNh6cquX_OE5Z05usI-STp1gSRlH0z0BnZTzrIi898Iy2FayBf0b2XXcRf7VwZttPnspvNIX&type=css&k=295116d17e406c10d799b9a087b86b503b132177&t=1625719215&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizerf4ce.css	(from http://mydahlia.co.kr/category/shop/90/)
16:30:15	141352/141352	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Apr%202021%2005:53:38%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/sub/left_img04.jpg	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/sub/left_img04.jpg	(from http://mydahlia.co.kr/shopinfo/brand.html)
16:30:16	91020/91020	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Sep%202021%2008:33:22%20GMT	http://mydahlia.co.kr/web/product/medium/202109/fa782c69bb385b5771a21066457bd982.jpg	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/product/medium/202109/fa782c69bb385b5771a21066457bd982.jpg	(from http://mydahlia.co.kr/category/shop/90/)
16:30:18	25836/25836	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:15%20GMT	http://mydahlia.co.kr/category/%eb%b8%94%eb%9e%99%ed%97%a4%eb%93%9c%ec%8a%a4%ed%8b%b1/84/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%eb%b8%94%eb%9e%99%ed%97%a4%eb%93%9c%ec%8a%a4%ed%8b%b1/84/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:18	1187/1187	---M--	200	added ('OK')	image/gif	etag:%229d4e4404acc2d72ebf005980048b0943:1593489705.542935%22	http://img.echosting.cafe24.com/skin/base/common/btn_page_first.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/common/btn_page_first.gif	(from http://mydahlia.co.kr/category/shop/90/)
16:30:20	25815/25815	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:17%20GMT	http://mydahlia.co.kr/category/%eb%a9%80%ed%8b%b0%eb%b0%a4/108/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%eb%a9%80%ed%8b%b0%eb%b0%a4/108/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:20	1181/1181	---M--	200	added ('OK')	image/gif	etag:%22c81167501d76e1670eafb0354be134df:1593489706.428332%22	http://img.echosting.cafe24.com/skin/base/common/btn_page_prev.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/common/btn_page_prev.gif	(from http://mydahlia.co.kr/category/shop/90/)
16:30:22	25874/25874	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:19%20GMT	http://mydahlia.co.kr/category/%eb%a8%b8%eb%93%9c%ec%8a%a4%ed%8b%b1/112/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%eb%a8%b8%eb%93%9c%ec%8a%a4%ed%8b%b1/112/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:22	1182/1182	---M--	200	added ('OK')	image/gif	etag:%22fff5301883bfab0730777e57f9e92b56:1593489706.105403%22	http://img.echosting.cafe24.com/skin/base/common/btn_page_next.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/common/btn_page_next.gif	(from http://mydahlia.co.kr/category/shop/90/)
16:30:24	25818/25818	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:21%20GMT	http://mydahlia.co.kr/category/%ed%92%8b%ec%8a%a4%ed%8b%b1/114/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%ed%92%8b%ec%8a%a4%ed%8b%b1/114/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:25	1190/1190	---M--	200	added ('OK')	image/gif	etag:%22ff231944abfe5a1f59c3736ee9a54d64:1593489705.825282%22	http://img.echosting.cafe24.com/skin/base/common/btn_page_last.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/common/btn_page_last.gif	(from http://mydahlia.co.kr/category/shop/90/)
16:30:26	25822/25822	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:23%20GMT	http://mydahlia.co.kr/category/%eb%b9%84%ed%83%80%ec%8a%a4%ed%8b%b1/116/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%eb%b9%84%ed%83%80%ec%8a%a4%ed%8b%b1/116/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:28	30149/30149	---M-Z	200	added ('OK')	text/javascript	etag:%2278d0cda4b1cee65f8d207626c452e24674e21d4d%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=rdDBDYMwDAXQAdJr53ArFdQ9OkEwFjEkcRonRWxfqNigOf1_et8yOAkEhKYqZYWZY__o-u72hFQHz2hcCR50JDOS8hRBF473B8wKQcbqCVLeEwsEihVtoUnydpn1Cs3kM42SJyxKNqNrs-DtJrVAi7NParDKeCz8yj_gSkcxHJLk0kTcDZQQJDZ93rsyLubDtDZlQ_WF1Ul6OU6J47TrXw&type=js&k=c5f5ed58cf98ce31959e196bc502993fafeaae5c&t=1617079217&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizer9daa.php	(from http://mydahlia.co.kr/category/shop/90/)
16:30:30	25808/25808	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:27%20GMT	http://mydahlia.co.kr/category/%ed%81%b4%eb%a6%b0%ec%8a%a4%ed%8b%b1/118/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%ed%81%b4%eb%a6%b0%ec%8a%a4%ed%8b%b1/118/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:32	75511/75511	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:30:28%20GMT	http://mydahlia.co.kr/product/compare.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/compare.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:36	25805/25805	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:31%20GMT	http://mydahlia.co.kr/category/%ec%8b%9c%ec%b9%b4%ec%8a%a4%ed%8b%b1/120/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%ec%8b%9c%ec%b9%b4%ec%8a%a4%ed%8b%b1/120/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:41	130844/130844	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:30:35%20GMT	http://mydahlia.co.kr/category/hairbody/87/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/hairbody/87/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:45	27238/27238	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:40%20GMT	http://mydahlia.co.kr/category/%eb%b0%94%eb%94%94%eb%af%b8%ec%8a%a4%ed%8a%b8/63/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%eb%b0%94%eb%94%94%eb%af%b8%ec%8a%a4%ed%8a%b8/63/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:49	25962/25962	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:44%20GMT	http://mydahlia.co.kr/category/%ec%83%b4%ed%91%b8/99/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%ec%83%b4%ed%91%b8/99/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:53	25961/25961	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:48%20GMT	http://mydahlia.co.kr/category/%eb%b0%94%eb%94%94%ec%9b%8c%ec%8b%9c/100/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%eb%b0%94%eb%94%94%ec%9b%8c%ec%8b%9c/100/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:56	25979/25979	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:52%20GMT	http://mydahlia.co.kr/category/%eb%b0%94%eb%94%94%eb%a1%9c%ec%85%98/102/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%eb%b0%94%eb%94%94%eb%a1%9c%ec%85%98/102/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:58	129890/129890	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:30:55%20GMT	http://mydahlia.co.kr/category/fragrance/93/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/fragrance/93/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:30:59	88747/88747	---M-Z	200	added ('OK')	text/css	etag:%222da2c19732d16b270f01d6121bbb51f98b889b34%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdTBUsQgDAbg-9arzxGd2d3xETx42yegabbEAmEgqH17qXa8eSrc2sJ8HX6SgBVPQDiUTCnDO4fr-XK9PL1ALKNjHKx6B3miYaLMc4C8cHg-A-YMXqbiCPyarUQYKdCd9aGuPEI71YRlFFkas5ImSjc1So1hbzgcIp1ZpWg9d2b88VG8l8bm74e2JuGpvtCpcB9XRZxy7INbcp3kmGp9YKeso5k5HC3i_xM3Yx94LKqtS_rPlq9uabhOQddteEj-pO1hYB8lafcOrwuUWs3N_S--1ObeJujNcowc5sY-SvioBEuI2JquDThLWnsl8sZZG9uZTEL7SmZqd5H7oNvt4S7Jb_Q3&type=css&k=bf01ee659d2189c48cce4de4d62c1c32ce478487&t=1625719215&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizerdeb7.css	(from http://mydahlia.co.kr/myshop/index.html)
16:31:00	27425/27425	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:30:57%20GMT	http://mydahlia.co.kr/category/%ed%96%a5%ec%88%98/94/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%ed%96%a5%ec%88%98/94/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:04	79683/79683	---MC-	302	error ('Found')	text/html	date:Thu,%2030%20Dec%202021%2007:30:59%20GMT	http://mydahlia.co.kr/myshop/mileage/historyList.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/mileage/historyList.7c.delayed	(from http://mydahlia.co.kr/myshop/index.html)
16:31:06	26733/26733	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:31:03%20GMT	http://mydahlia.co.kr/category/%ed%8c%a8%eb%b8%8c%eb%a6%ad%ed%8d%bc%ed%93%b8/74/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%ed%8c%a8%eb%b8%8c%eb%a6%ad%ed%8d%bc%ed%93%b8/74/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:08	80927/80927	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:04%20GMT	http://mydahlia.co.kr/member/login.html?returnUrl=%2Fmyshop%2Fmileage%2FhistoryList.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/login894b.html	(from http://mydahlia.co.kr/myshop/index.html)
16:31:10	27023/27023	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:31:07%20GMT	http://mydahlia.co.kr/category/%eb%94%94%ed%93%a8%ec%a0%80/64/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/%eb%94%94%ed%93%a8%ec%a0%80/64/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:14	79343/79343	---MC-	302	error ('Found')	text/html	date:Thu,%2030%20Dec%202021%2007:31:08%20GMT	http://mydahlia.co.kr/myshop/deposits/historyList.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/deposits/historyList.7e.delayed	(from http://mydahlia.co.kr/myshop/index.html)
16:31:15	134949/134949	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:09%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=5	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index74dd.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:17	135295/135295	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:13%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=1	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/indexdb38.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:18	381857/381857	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2007:22:23%20GMT	http://mydahlia.co.kr/web/product/medium/202105/14faae0f9eb8df89b48adea75d954e5c.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/product/medium/202105/14faae0f9eb8df89b48adea75d954e5c.png	(from http://mydahlia.co.kr/category/shop/90/)
16:31:18	80932/80932	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:14%20GMT	http://mydahlia.co.kr/member/login.html?returnUrl=%2Fmyshop%2Fdeposits%2FhistoryList.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/login8fe2.html	(from http://mydahlia.co.kr/myshop/index.html)
16:31:21	134313/134313	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:16%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index297d.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:22	79129/79129	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:16%20GMT	http://mydahlia.co.kr/myshop/coupon/coupon.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/coupon/coupon.html	(from http://mydahlia.co.kr/myshop/index.html)
16:31:23	135273/135273	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:17%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index7677.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:25	134231/134231	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:20%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/indexb860.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:29	32008/32008	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:31:22%20GMT	http://mydahlia.co.kr/product/%ec%b9%b4%eb%b0%8d-%eb%a6%ac%ed%8e%98%ec%96%b4-%ec%8b%9c%ec%b9%b4-%ec%8a%a4%ed%8b%b1-20g/145/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ec%b9%b4%eb%b0%8d-%eb%a6%ac%ed%8e%98%ec%96%b4-%ec%8b%9c%ec%b9%b4-%ec%8a%a4%ed%8b%b1-20g/145/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:29	85284/85284	---MC-	302	error ('Found')	text/html	date:Thu,%2030%20Dec%202021%2007:31:20%20GMT	http://mydahlia.co.kr/myshop/order/list.html?order_status=shipped_before	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/order/lista5c8.html	(from http://mydahlia.co.kr/myshop/index.html)
16:31:29	32069/32069	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:31:24%20GMT	http://mydahlia.co.kr/product/%eb%b2%a0%eb%a6%ac%ec%96%b4-%ec%95%a4-%eb%aa%a8%ec%9d%b4%ec%8a%a4%ec%b2%98-%ed%92%8b-%ec%8a%a4%ed%8b%b1/139/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%b2%a0%eb%a6%ac%ec%96%b4-%ec%95%a4-%eb%aa%a8%ec%9d%b4%ec%8a%a4%ec%b2%98-%ed%92%8b-%ec%8a%a4%ed%8b%b1/139/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:34	33016/33016	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:31:27%20GMT	http://mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%ec%83%b4%ed%91%b8-%eb%b2%a0%eb%a6%ac-%eb%a6%b4%eb%a6%ac-1000ml/127/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%ec%83%b4%ed%91%b8-%eb%b2%a0%eb%a6%ac-%eb%a6%b4%eb%a6%ac-1000ml/127/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:34	82595/82595	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:28%20GMT	http://mydahlia.co.kr/member/login.html?noMemberOrder&returnUrl=%2Fmyshop%2Forder%2Flist.html%3Forder_status%3Dshipped_before	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/loginb5f1.html	(from http://mydahlia.co.kr/myshop/index.html)
16:31:35	33010/33010	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:31:28%20GMT	http://mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%ec%9b%8c%ec%8b%9c-%eb%8b%a4%eb%a7%88%ec%8a%a4%ed%81%ac-%eb%a1%9c%ec%a6%88-1000ml/126/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%ec%9b%8c%ec%8b%9c-%eb%8b%a4%eb%a7%88%ec%8a%a4%ed%81%ac-%eb%a1%9c%ec%a6%88-1000ml/126/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:37	32912/32912	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:31:32%20GMT	http://mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%eb%a1%9c%ec%85%98-%eb%8b%a4%eb%a7%88%ec%8a%a4%ed%81%ac-%eb%a1%9c%ec%a6%88-500ml/129/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%eb%a1%9c%ec%85%98-%eb%8b%a4%eb%a7%88%ec%8a%a4%ed%81%ac-%eb%a1%9c%ec%a6%88-500ml/129/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:38	32950/32950	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:31:32%20GMT	http://mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%ec%9b%8c%ec%8b%9c-%eb%b2%a0%eb%a6%ac-%eb%a6%b4%eb%a6%ac-1000ml/128/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%ec%9b%8c%ec%8b%9c-%eb%b2%a0%eb%a6%ac-%eb%a6%b4%eb%a6%ac-1000ml/128/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:43	134033/134033	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:37%20GMT	http://mydahlia.co.kr/category/shop/90/?page=2	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index4658.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:43	85289/85289	---MC-	302	error ('Found')	text/html	date:Thu,%2030%20Dec%202021%2007:31:33%20GMT	http://mydahlia.co.kr/myshop/order/list.html?order_status=shipped_standby	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/order/list.832a89.delayed	(from http://mydahlia.co.kr/myshop/index.html)
16:31:43	135240/135240	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:36%20GMT	http://mydahlia.co.kr/category/shop/90/?page=1	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index2679.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:49	133981/133981	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:42%20GMT	http://mydahlia.co.kr/category/shop/90/?page=3	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index9ba9.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:49	96236/96236	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:43%20GMT	http://mydahlia.co.kr/category/shop/90/?page=5	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/indexaf4d.html	(from http://mydahlia.co.kr/category/shop/90/)
16:31:52	85279/85279	---MC-	302	error ('Found')	text/html	date:Thu,%2030%20Dec%202021%2007:31:42%20GMT	http://mydahlia.co.kr/myshop/order/list.html?order_status=shipped_begin	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/order/list.85e3af.delayed	(from http://mydahlia.co.kr/myshop/index.html)
16:31:58	85284/85284	---MC-	302	error ('Found')	text/html	date:Thu,%2030%20Dec%202021%2007:31:52%20GMT	http://mydahlia.co.kr/myshop/order/list.html?order_status=order_exchange	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/order/list.895ba5.delayed	(from http://mydahlia.co.kr/myshop/index.html)
16:32:00	82595/82595	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:31:56%20GMT	http://mydahlia.co.kr/member/login.html?noMemberOrder&returnUrl=%2Fmyshop%2Forder%2Flist.html%3Forder_status%3Dorder_exchange	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/login23e4.html	(from http://mydahlia.co.kr/myshop/index.html)
16:32:03	85274/85274	---MC-	302	error ('Found')	text/html	date:Thu,%2030%20Dec%202021%2007:31:56%20GMT	http://mydahlia.co.kr/myshop/order/list.html?order_status=order_return	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/order/list.8bd65b.delayed	(from http://mydahlia.co.kr/myshop/index.html)
16:32:05	82585/82585	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:32:02%20GMT	http://mydahlia.co.kr/member/login.html?noMemberOrder&returnUrl=%2Fmyshop%2Forder%2Flist.html%3Forder_status%3Dorder_return	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/login5c33.html	(from http://mydahlia.co.kr/myshop/index.html)
16:32:09	75765/75765	---MC-	302	error ('Found')	text/html	date:Thu,%2030%20Dec%202021%2007:32:02%20GMT	http://mydahlia.co.kr/myshop/wish_list.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/wish_list.8e.delayed	(from http://mydahlia.co.kr/myshop/index.html)
16:32:10	181/181	---M--	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:32:09%20GMT	http://mydahlia.co.kr/board/consult/list.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/consult/list.html	(from http://mydahlia.co.kr/myshop/index.html)
